CHAVE,NOME,AGENCIA,AGENCIA_NOME,CIDADE,DATA_ASSOCIACAO,DATA_VALIDA,RENDA_MENSAL,RENDA_INFORMADA,CONTA_CORRENTE,CARTAO,CREDITO,INVESTIMENTO,CONSORCIO,SEGURO,SALDO_MEDIO,PIX_MENSAL,COMPRAS_CARTAO,QTD_PRODUTOS,TEMPO_RELACIONAMENTO_ANOS,FAIXA_TEMPO,FAIXA_RENDA,INDICE_MOVIMENTACAO,SCORE_PRODUTOS,SCORE_TEMPO,SCORE_MOVIMENTACAO,SCORE_TOTAL,CLASSIFICACAO,OPORT_CROSS_SELL,OPORT_BAIXA_UTILIZACAO
372,Lucas Sobrenome,4,Agencia 4,Toledo,2018-12-28,True,11589.0,True,False,False,True,True,True,True,45955,39,3363,4,7.67,Mais de 5 anos,R$ 8.001 a R$ 15.000,23.8,2,3,0,5,Maduro,False,True
373,Amanda Sobrenome,5,Agencia 5,Pato Branco,2026-01-26,True,12385.0,True,True,True,True,True,True,True,83415,82,2265,6,0.59,Menos de 2 anos,R$ 8.001 a R$ 15.000,40.1,3,0,1,4,Em Desenvolvimento,False,False
374,Carlos Sobrenome,1,Agencia 1,Chapeco,2024-05-06,True,6334.0,True,True,False,True,True,True,False,198140,17,12683,4,2.32,2 a 3 anos,R$ 3.001 a R$ 8.000,60.4,2,1,2,5,Maduro,False,False
375,Fernanda Sobrenome,1,Agencia 1,Toledo,2026-06-19,True,26316.0,True,False,False,False,False,False,False,106894,6,15721,0,0.2,Menos de 2 anos,Acima de R$ 15.000,42.3,0,0,1,1,Inicial,True,False
376,Joao Sobrenome,1,Agencia 1,Maringa,2020-09-05,True,2277.0,True,True,False,False,False,True,True,2724,56,2289,3,5.98,Mais de 5 anos,Ate R$ 3.000,17.4,1,3,0,4,Em Desenvolvimento,False,True
377,Juliana Sobrenome,2,Agencia 2,Maringa,2020-06-14,True,7438.0,True,False,False,False,True,False,False,138896,49,1634,1,6.21,Mais de 5 anos,R$ 3.001 a R$ 8.000,42.3,0,3,1,4,Em Desenvolvimento,False,False
378,Amanda Sobrenome,3,Agencia 3,Maringa,2023-11-04,True,22853.0,True,False,True,True,True,False,False,140381,10,5888,3,2.82,2 a 3 anos,Acima de R$ 15.000,37.6,1,1,1,3,Em Desenvolvimento,False,False
379,Mariana Sobrenome,3,Agencia 3,Cascavel,2025-12-21,True,5786.0,True,True,False,True,False,True,True,217052,10,18313,4,0.69,Menos de 2 anos,R$ 3.001 a R$ 8.000,68.8,2,0,3,5,Maduro,False,False
380,Bruno Sobrenome,1,Agencia 1,Maringa,2026-02-21,True,4627.0,True,False,True,True,True,True,False,108902,83,17531,4,0.52,Menos de 2 anos,R$ 3.001 a R$ 8.000,64.2,2,0,3,5,Maduro,False,False
381,Fernanda Sobrenome,1,Agencia 1,Chapeco,2018-04-19,True,3624.0,True,True,True,False,False,False,False,213334,13,4520,2,8.36,Mais de 5 anos,R$ 3.001 a R$ 8.000,52.0,1,3,2,6,Maduro,False,False
382,Mariana Sobrenome,1,Agencia 1,Chapeco,2022-08-23,True,24679.0,True,False,False,True,False,True,True,68535,100,4650,3,4.02,3 a 5 anos,Acima de R$ 15.000,44.6,1,2,1,4,Em Desenvolvimento,False,False
383,Juliana Sobrenome,3,Agencia 3,Pato Branco,2022-08-06,True,26248.0,True,False,False,False,False,False,False,192139,95,9883,0,4.07,3 a 5 anos,Acima de R$ 15.000,75.1,0,2,3,5,Maduro,True,False
384,Lucas Sobrenome,1,Agencia 1,Maringa,2022-06-23,True,12727.0,True,False,True,True,True,True,True,3686,19,15742,5,4.19,3 a 5 anos,R$ 8.001 a R$ 15.000,25.1,2,2,0,4,Em Desenvolvimento,False,True
385,Ricardo Sobrenome,1,Agencia 1,Pato Branco,2025-04-16,True,,False,True,False,False,False,True,True,133607,91,9215,3,1.37,Menos de 2 anos,Nao informado,60.9,1,0,2,3,Em Desenvolvimento,False,False
386,Joao Sobrenome,5,Agencia 5,Pato Branco,,False,10195.0,True,False,False,False,False,False,True,208531,23,8151,1,,Nao informado,R$ 8.001 a R$ 15.000,57.9,0,1,2,3,Em Desenvolvimento,False,False
387,Fernanda Sobrenome,3,Agencia 3,Chapeco,2024-04-20,True,22217.0,True,False,False,False,False,False,True,103503,21,19242,1,2.36,2 a 3 anos,Acima de R$ 15.000,49.7,0,1,1,2,Inicial,True,False
388,Juliana Sobrenome,2,Agencia 2,Cascavel,2019-03-21,True,19403.0,True,True,False,True,False,False,True,18929,20,9013,3,7.44,Mais de 5 anos,Acima de R$ 15.000,20.7,1,3,0,4,Em Desenvolvimento,False,True
389,Carlos Sobrenome,1,Agencia 1,Pato Branco,2019-06-25,True,15700.0,True,True,False,True,False,True,True,83274,10,6126,4,7.18,Mais de 5 anos,Acima de R$ 15.000,26.9,2,3,0,5,Maduro,False,True
390,Lucas Sobrenome,4,Agencia 4,Maringa,2019-04-25,True,16745.0,True,True,True,False,False,True,False,180486,100,15986,3,7.35,Mais de 5 anos,Acima de R$ 15.000,81.4,1,3,3,7,Engajado,False,False
391,Juliana Sobrenome,4,Agencia 4,Pato Branco,2026-03-05,True,16429.0,True,False,False,False,False,True,False,189640,87,14649,1,0.49,Menos de 2 anos,Acima de R$ 15.000,78.1,0,0,3,3,Em Desenvolvimento,True,False
392,Juliana Sobrenome,2,Agencia 2,Maringa,2020-05-18,True,28019.0,True,False,True,True,False,True,True,193195,58,13005,4,6.28,Mais de 5 anos,Acima de R$ 15.000,70.2,2,3,3,8,Engajado,False,False
393,Amanda Sobrenome,3,Agencia 3,Pato Branco,2018-07-13,True,4961.0,True,True,False,False,False,False,False,60836,72,6025,1,8.13,Mais de 5 anos,R$ 3.001 a R$ 8.000,37.3,0,3,1,4,Em Desenvolvimento,False,False
394,Paula Sobrenome,4,Agencia 4,Pato Branco,2023-07-20,True,19152.0,True,False,False,False,True,False,False,111775,41,4316,1,3.11,3 a 5 anos,Acima de R$ 15.000,38.3,0,2,1,3,Em Desenvolvimento,True,False
395,Paula Sobrenome,1,Agencia 1,Toledo,2019-08-15,True,10948.0,True,False,False,True,False,False,False,77048,89,10495,1,7.04,Mais de 5 anos,R$ 8.001 a R$ 15.000,51.3,0,3,2,5,Maduro,False,False
396,Lucas Sobrenome,1,Agencia 1,Pato Branco,2026-04-16,True,10001.0,True,True,True,False,True,True,True,123501,41,9699,5,0.37,Menos de 2 anos,R$ 8.001 a R$ 15.000,48.0,2,0,1,3,Em Desenvolvimento,False,False
397,Paula Sobrenome,5,Agencia 5,Pato Branco,2023-12-16,True,6369.0,True,False,True,True,True,True,True,104797,46,1609,5,2.7,2 a 3 anos,R$ 3.001 a R$ 8.000,34.4,2,1,0,3,Em Desenvolvimento,False,True
398,Bruno Sobrenome,3,Agencia 3,Pato Branco,2019-05-05,True,10796.0,True,True,False,True,False,False,True,123669,80,19620,3,7.32,Mais de 5 anos,R$ 8.001 a R$ 15.000,69.4,1,3,3,7,Engajado,False,False
399,Bruno Sobrenome,5,Agencia 5,Cascavel,2018-05-04,True,25218.0,True,True,True,False,False,False,False,31354,55,3111,2,8.32,Mais de 5 anos,Acima de R$ 15.000,24.3,1,3,0,4,Em Desenvolvimento,True,True
400,Ricardo Sobrenome,5,Agencia 5,Pato Branco,2023-05-03,True,24026.0,True,True,False,True,True,False,True,84536,40,1868,4,3.33,3 a 5 anos,Acima de R$ 15.000,30.1,2,2,0,4,Em Desenvolvimento,False,True
401,Amanda Sobrenome,2,Agencia 2,Pato Branco,2021-04-11,True,28056.0,True,True,True,False,False,True,False,191720,57,14748,3,5.39,Mais de 5 anos,Acima de R$ 15.000,71.6,1,3,3,7,Engajado,False,False
402,Fernanda Sobrenome,3,Agencia 3,Pato Branco,2024-01-08,True,16175.0,True,True,True,True,False,True,True,191603,60,16567,5,2.64,2 a 3 anos,Acima de R$ 15.000,74.5,2,1,3,6,Maduro,False,False
403,Fernanda Sobrenome,1,Agencia 1,Toledo,2019-08-28,True,5561.0,True,False,True,True,False,False,False,233355,42,16523,2,7.01,Mais de 5 anos,R$ 3.001 a R$ 8.000,78.0,1,3,3,7,Engajado,False,False
404,Joao Sobrenome,4,Agencia 4,Cascavel,2020-08-20,True,8683.0,True,False,True,True,True,True,False,3784,86,15374,4,6.03,Mais de 5 anos,R$ 8.001 a R$ 15.000,41.3,2,3,1,6,Maduro,False,False
405,Lucas Sobrenome,1,Agencia 1,Pato Branco,2025-10-11,True,10744.0,True,False,True,False,True,True,False,160714,62,16410,3,0.88,Menos de 2 anos,R$ 8.001 a R$ 15.000,68.4,1,0,3,4,Em Desenvolvimento,False,False
406,Mariana Sobrenome,2,Agencia 2,Chapeco,2023-06-23,True,6688.0,True,True,False,True,True,True,False,13998,89,12858,4,3.19,3 a 5 anos,R$ 3.001 a R$ 8.000,41.2,2,2,1,5,Maduro,False,False
407,Amanda Sobrenome,4,Agencia 4,Cascavel,2026-01-08,True,11372.0,True,False,True,False,True,True,False,89084,82,2428,3,0.64,Menos de 2 anos,R$ 8.001 a R$ 15.000,41.3,1,0,1,2,Inicial,False,False
408,Joao Sobrenome,5,Agencia 5,Pato Branco,2026-02-28,True,19800.0,True,True,False,True,True,False,True,164828,2,13412,4,0.5,Menos de 2 anos,Acima de R$ 15.000,50.5,2,0,2,4,Em Desenvolvimento,False,False
409,Carlos Sobrenome,4,Agencia 4,Pato Branco,2019-07-02,True,29685.0,True,False,True,True,False,False,True,26778,24,4087,3,7.16,Mais de 5 anos,Acima de R$ 15.000,17.1,1,3,0,4,Em Desenvolvimento,False,True
410,Amanda Sobrenome,2,Agencia 2,Cascavel,2019-02-11,True,29886.0,True,False,True,True,True,False,True,114581,45,15693,4,7.55,Mais de 5 anos,Acima de R$ 15.000,54.2,2,3,2,7,Engajado,False,False
411,Carlos Sobrenome,5,Agencia 5,Pato Branco,2019-07-17,True,23769.0,True,False,True,False,False,False,False,244448,76,9913,1,7.12,Mais de 5 anos,Acima de R$ 15.000,80.2,0,3,3,6,Maduro,True,False
412,Carlos Sobrenome,1,Agencia 1,Pato Branco,2022-11-26,True,25100.0,True,True,False,True,True,False,True,102065,31,11034,4,3.76,3 a 5 anos,Acima de R$ 15.000,42.3,2,2,1,5,Maduro,False,False
413,Carlos Sobrenome,2,Agencia 2,Pato Branco,2018-07-09,True,9761.0,True,False,True,False,True,False,True,246985,69,16453,3,8.14,Mais de 5 anos,R$ 8.001 a R$ 15.000,87.1,1,3,3,7,Engajado,False,False
414,Ricardo Sobrenome,3,Agencia 3,Pato Branco,2024-11-22,True,16491.0,True,False,False,True,False,True,False,239467,96,10211,2,1.77,Menos de 2 anos,Acima de R$ 15.000,84.7,1,0,3,4,Em Desenvolvimento,True,False
415,Paula Sobrenome,1,Agencia 1,Toledo,2019-04-03,True,9034.0,True,False,False,True,False,False,False,90972,45,15770,1,7.41,Mais de 5 anos,R$ 8.001 a R$ 15.000,50.0,0,3,1,4,Em Desenvolvimento,False,False
416,Amanda Sobrenome,3,Agencia 3,Pato Branco,2019-01-26,True,24752.0,True,False,False,False,False,False,True,4540,83,16084,1,7.59,Mais de 5 anos,Acima de R$ 15.000,41.4,0,3,1,4,Em Desenvolvimento,True,False
417,Juliana Sobrenome,2,Agencia 2,Maringa,2020-03-28,True,12368.0,True,False,False,True,True,True,False,96170,59,5665,3,6.42,Mais de 5 anos,R$ 8.001 a R$ 15.000,41.2,1,3,1,5,Maduro,False,False
418,Carlos Sobrenome,1,Agencia 1,Cascavel,2019-01-17,True,24379.0,True,False,False,True,False,True,True,249857,89,12149,3,7.62,Mais de 5 anos,Acima de R$ 15.000,87.0,1,3,3,7,Engajado,False,False
419,Paula Sobrenome,4,Agencia 4,Cascavel,2022-07-04,True,23929.0,True,False,False,True,False,True,False,98305,37,18438,2,4.16,3 a 5 anos,Acima de R$ 15.000,52.0,1,2,2,5,Maduro,True,False
420,Fernanda Sobrenome,2,Agencia 2,Toledo,2019-01-20,True,28820.0,True,False,True,True,False,False,False,49984,31,864,2,7.61,Mais de 5 anos,Acima de R$ 15.000,19.3,1,3,0,4,Em Desenvolvimento,True,True
421,Joao Sobrenome,3,Agencia 3,Maringa,2026-04-04,True,25348.0,True,True,True,True,False,False,True,96058,81,13150,4,0.41,Menos de 2 anos,Acima de R$ 15.000,55.8,2,0,2,4,Em Desenvolvimento,False,False
422,Bruno Sobrenome,5,Agencia 5,Pato Branco,2025-08-19,True,5132.0,True,True,True,True,False,False,False,147760,92,7545,3,1.03,Menos de 2 anos,R$ 3.001 a R$ 8.000,62.0,1,0,2,3,Em Desenvolvimento,False,False
423,Bruno Sobrenome,4,Agencia 4,Pato Branco,2025-05-05,True,5891.0,True,True,False,True,False,False,False,5600,37,12483,2,1.32,Menos de 2 anos,R$ 3.001 a R$ 8.000,26.2,1,0,0,1,Inicial,False,True
424,Amanda Sobrenome,2,Agencia 2,Cascavel,2023-06-23,True,18825.0,True,False,False,False,True,False,False,210435,93,12237,1,3.19,3 a 5 anos,Acima de R$ 15.000,80.7,0,2,3,5,Maduro,True,False
425,Juliana Sobrenome,5,Agencia 5,Maringa,2025-09-13,True,26756.0,True,True,True,True,False,True,True,35981,58,11793,5,0.96,Menos de 2 anos,Acima de R$ 15.000,37.2,2,0,1,3,Em Desenvolvimento,False,False
426,Bruno Sobrenome,1,Agencia 1,Chapeco,2019-10-10,True,23546.0,True,False,True,False,True,False,True,10774,30,2207,3,6.89,Mais de 5 anos,Acima de R$ 15.000,12.8,1,3,0,4,Em Desenvolvimento,False,True
427,Paula Sobrenome,3,Agencia 3,Toledo,2025-10-28,True,27277.0,True,True,True,False,False,False,True,16531,79,11020,3,0.84,Menos de 2 anos,Acima de R$ 15.000,37.0,1,0,0,1,Inicial,False,True
428,Lucas Sobrenome,5,Agencia 5,Toledo,2026-07-21,True,4210.0,True,True,False,True,False,False,True,65832,50,19298,3,0.11,Menos de 2 anos,R$ 3.001 a R$ 8.000,50.3,1,0,2,3,Em Desenvolvimento,False,False
429,Carlos Sobrenome,3,Agencia 3,Toledo,2024-06-09,True,11614.0,True,False,False,False,False,False,True,205359,23,757,1,2.22,2 a 3 anos,R$ 8.001 a R$ 15.000,47.8,0,1,1,2,Inicial,False,False
430,Amanda Sobrenome,5,Agencia 5,Pato Branco,2026-03-27,True,25781.0,True,True,True,False,True,True,True,229149,52,7701,5,0.43,Menos de 2 anos,Acima de R$ 15.000,68.7,2,0,3,5,Maduro,False,False
431,Bruno Sobrenome,2,Agencia 2,Pato Branco,2022-05-15,True,7548.0,True,True,True,False,True,True,True,59868,29,17302,5,4.29,3 a 5 anos,R$ 3.001 a R$ 8.000,41.0,2,2,1,5,Maduro,False,False
432,Mariana Sobrenome,3,Agencia 3,Chapeco,2019-09-21,True,9298.0,True,False,True,True,True,False,True,101004,31,12223,4,6.94,Mais de 5 anos,R$ 8.001 a R$ 15.000,43.2,2,3,1,6,Maduro,False,False
433,Lucas Sobrenome,1,Agencia 1,Chapeco,2019-02-19,True,18443.0,True,False,True,False,False,False,True,107706,28,15272,2,7.53,Mais de 5 anos,Acima de R$ 15.000,47.5,1,3,1,5,Maduro,True,False
434,Paula Sobrenome,2,Agencia 2,Pato Branco,2023-11-14,True,16373.0,True,False,True,False,True,True,False,142233,11,10096,3,2.79,2 a 3 anos,Acima de R$ 15.000,44.0,1,1,1,3,Em Desenvolvimento,False,False
435,Carlos Sobrenome,5,Agencia 5,Toledo,2022-08-23,True,13560.0,True,True,True,False,False,True,False,191198,33,7539,3,4.02,3 a 5 anos,R$ 8.001 a R$ 15.000,56.7,1,2,2,5,Maduro,False,False
436,Ricardo Sobrenome,1,Agencia 1,Chapeco,2018-05-25,True,12654.0,True,True,True,True,True,False,True,168691,93,1575,5,8.27,Mais de 5 anos,R$ 8.001 a R$ 15.000,58.2,2,3,2,7,Engajado,False,False
437,Lucas Sobrenome,4,Agencia 4,Toledo,2024-05-06,True,10980.0,True,True,True,True,False,True,True,221038,60,5447,5,2.32,2 a 3 anos,R$ 8.001 a R$ 15.000,66.0,2,1,3,6,Maduro,False,False
438,Joao Sobrenome,5,Agencia 5,Toledo,2022-05-27,True,28614.0,True,True,True,False,False,False,True,149483,67,19319,3,4.26,3 a 5 anos,Acima de R$ 15.000,71.2,1,2,3,6,Maduro,False,False
439,Fernanda Sobrenome,1,Agencia 1,Cascavel,2018-03-07,True,25347.0,True,True,True,False,False,True,True,210055,23,11451,4,8.48,Mais de 5 anos,Acima de R$ 15.000,62.4,2,3,2,7,Engajado,False,False
440,Joao Sobrenome,4,Agencia 4,Chapeco,2026-05-26,True,15479.0,True,False,True,False,False,False,False,141953,4,1861,1,0.26,Menos de 2 anos,Acima de R$ 15.000,31.4,0,0,0,0,Inicial,True,True
441,Joao Sobrenome,2,Agencia 2,Maringa,2023-08-07,True,27712.0,True,True,True,False,True,True,False,129054,32,10280,4,3.06,3 a 5 anos,Acima de R$ 15.000,47.4,2,2,1,5,Maduro,False,False
442,Bruno Sobrenome,5,Agencia 5,Pato Branco,2023-12-15,True,22171.0,True,False,False,False,True,True,True,186218,55,18725,3,2.71,2 a 3 anos,Acima de R$ 15.000,75.1,1,1,3,5,Maduro,False,False
443,Bruno Sobrenome,2,Agencia 2,Chapeco,2023-08-16,True,20014.0,True,True,False,False,True,False,True,32909,53,18243,3,3.04,3 a 5 anos,Acima de R$ 15.000,43.5,1,2,1,4,Em Desenvolvimento,False,False
444,Carlos Sobrenome,1,Agencia 1,Pato Branco,2025-08-17,True,8763.0,True,False,True,False,False,False,True,12892,31,7741,2,1.03,Menos de 2 anos,R$ 8.001 a R$ 15.000,20.5,1,0,0,1,Inicial,False,True
445,Paula Sobrenome,1,Agencia 1,Pato Branco,2023-12-06,True,10826.0,True,False,False,False,False,False,False,52776,48,16439,0,2.73,2 a 3 anos,R$ 8.001 a R$ 15.000,43.9,0,1,1,2,Inicial,False,False
446,Ricardo Sobrenome,2,Agencia 2,Chapeco,2025-02-06,True,25236.0,True,True,True,False,True,False,False,30810,100,17640,3,1.56,Menos de 2 anos,Acima de R$ 15.000,53.6,1,0,2,3,Em Desenvolvimento,False,False
447,Lucas Sobrenome,3,Agencia 3,Pato Branco,2020-06-01,True,8711.0,True,False,True,True,True,False,True,70692,21,5261,4,6.25,Mais de 5 anos,R$ 8.001 a R$ 15.000,26.2,2,3,0,5,Maduro,False,True
448,Fernanda Sobrenome,2,Agencia 2,Pato Branco,,False,25094.0,True,True,True,True,True,True,True,247968,72,18291,6,,Nao informado,Acima de R$ 15.000,90.2,3,1,3,7,Engajado,False,False
449,Bruno Sobrenome,4,Agencia 4,Maringa,2023-02-18,True,2715.0,True,True,True,True,True,False,False,118289,92,2188,4,3.53,3 a 5 anos,Ate R$ 3.000,48.9,2,2,1,5,Maduro,False,False
450,Mariana Sobrenome,3,Agencia 3,Chapeco,2023-01-21,True,22511.0,True,True,False,True,True,True,False,114537,66,10865,4,3.61,3 a 5 anos,Acima de R$ 15.000,53.4,2,2,2,6,Maduro,False,False
451,Lucas Sobrenome,5,Agencia 5,Pato Branco,2020-02-20,True,28443.0,True,False,True,True,True,False,False,44505,98,7290,3,6.52,Mais de 5 anos,Acima de R$ 15.000,42.9,1,3,1,5,Maduro,False,False
452,Fernanda Sobrenome,3,Agencia 3,Pato Branco,2021-08-08,True,21760.0,True,True,True,False,False,True,False,195887,85,19978,3,5.06,Mais de 5 anos,Acima de R$ 15.000,85.8,1,3,3,7,Engajado,False,False
453,Carlos Sobrenome,2,Agencia 2,Pato Branco,2025-03-16,True,11394.0,True,False,False,True,False,True,True,191079,89,17677,3,1.46,Menos de 2 anos,R$ 8.001 a R$ 15.000,82.7,1,0,3,4,Em Desenvolvimento,False,False
454,Joao Sobrenome,1,Agencia 1,Chapeco,2019-04-14,True,20683.0,True,True,False,False,False,True,True,196365,86,11044,3,7.38,Mais de 5 anos,Acima de R$ 15.000,75.2,1,3,3,7,Engajado,False,False
455,Fernanda Sobrenome,4,Agencia 4,Toledo,2019-05-08,True,10396.0,True,True,True,True,True,True,True,50941,6,5951,6,7.31,Mais de 5 anos,R$ 8.001 a R$ 15.000,19.3,3,3,0,6,Maduro,False,True
456,Lucas Sobrenome,5,Agencia 5,Toledo,2021-04-02,True,11565.0,True,True,False,False,True,True,True,19053,35,3112,4,5.41,Mais de 5 anos,R$ 8.001 a R$ 15.000,17.2,2,3,0,5,Maduro,False,True
457,Joao Sobrenome,1,Agencia 1,Pato Branco,2025-02-14,True,23880.0,True,False,True,True,False,False,True,64847,68,15637,3,1.54,Menos de 2 anos,Acima de R$ 15.000,49.6,1,0,1,2,Inicial,False,False
458,Juliana Sobrenome,4,Agencia 4,Toledo,2025-08-21,True,4985.0,True,True,True,False,True,False,True,24555,19,9610,4,1.02,Menos de 2 anos,R$ 3.001 a R$ 8.000,22.4,2,0,0,2,Inicial,False,True
459,Juliana Sobrenome,1,Agencia 1,Pato Branco,2020-10-10,True,29812.0,True,False,True,False,True,True,True,120798,29,8520,4,5.89,Mais de 5 anos,Acima de R$ 15.000,42.5,2,3,1,6,Maduro,False,False
460,Amanda Sobrenome,5,Agencia 5,Pato Branco,2019-07-03,True,3656.0,True,True,True,True,False,False,False,35719,96,9628,3,7.16,Mais de 5 anos,R$ 3.001 a R$ 8.000,43.7,1,3,1,5,Maduro,False,False
461,Juliana Sobrenome,3,Agencia 3,Cascavel,2026-02-18,True,15643.0,True,False,True,True,True,True,True,14028,24,16446,5,0.53,Menos de 2 anos,Acima de R$ 15.000,29.5,2,0,0,2,Inicial,False,True
462,Mariana Sobrenome,1,Agencia 1,Pato Branco,2018-03-25,True,,False,False,True,False,False,False,True,78052,95,4759,2,8.43,Mais de 5 anos,Nao informado,45.8,1,3,1,5,Maduro,False,False
463,Mariana Sobrenome,1,Agencia 1,Maringa,2020-01-04,True,10573.0,True,True,True,False,True,True,True,45127,36,317,5,6.65,Mais de 5 anos,R$ 8.001 a R$ 15.000,19.1,2,3,0,5,Maduro,False,True
464,Amanda Sobrenome,2,Agencia 2,Cascavel,2020-04-06,True,9130.0,True,True,False,False,True,False,False,196269,66,19467,2,6.4,Mais de 5 anos,R$ 8.001 a R$ 15.000,81.0,1,3,3,7,Engajado,False,False
465,Carlos Sobrenome,4,Agencia 4,Maringa,,False,28190.0,True,False,True,False,False,False,False,180578,34,1881,1,,Nao informado,Acima de R$ 15.000,47.4,0,1,1,2,Inicial,True,False
466,Amanda Sobrenome,3,Agencia 3,Maringa,2019-09-03,True,24883.0,True,True,False,True,True,False,True,120143,28,5620,4,6.99,Mais de 5 anos,Acima de R$ 15.000,38.3,2,3,1,6,Maduro,False,False
467,Lucas Sobrenome,1,Agencia 1,Maringa,2025-02-27,True,8584.0,True,False,False,True,True,True,True,36663,80,6185,4,1.5,Menos de 2 anos,R$ 8.001 a R$ 15.000,35.4,2,0,0,2,Inicial,False,True
468,Fernanda Sobrenome,5,Agencia 5,Pato Branco,2025-09-11,True,26057.0,True,False,False,False,True,True,True,195577,37,4825,3,0.97,Menos de 2 anos,Acima de R$ 15.000,55.2,1,0,2,3,Em Desenvolvimento,False,False
469,Joao Sobrenome,3,Agencia 3,Cascavel,2018-07-10,True,4231.0,True,False,False,True,False,True,False,157955,71,17980,2,8.14,Mais de 5 anos,R$ 3.001 a R$ 8.000,71.9,1,3,3,7,Engajado,False,False
470,Mariana Sobrenome,5,Agencia 5,Toledo,2022-11-21,True,11171.0,True,True,True,False,True,False,False,22065,88,7679,3,3.77,3 a 5 anos,R$ 8.001 a R$ 15.000,36.9,1,2,0,3,Em Desenvolvimento,False,True
471,Paula Sobrenome,4,Agencia 4,Pato Branco,2020-02-03,True,14093.0,True,False,True,True,False,False,True,187622,60,15345,3,6.57,Mais de 5 anos,R$ 8.001 a R$ 15.000,72.4,1,3,3,7,Engajado,False,False
472,Carlos Sobrenome,4,Agencia 4,Maringa,2024-06-21,True,4264.0,True,False,False,True,True,True,True,95980,83,6681,4,2.19,2 a 3 anos,R$ 3.001 a R$ 8.000,47.9,2,1,1,4,Em Desenvolvimento,False,False
473,Paula Sobrenome,5,Agencia 5,Pato Branco,2024-09-09,True,19571.0,True,True,False,False,False,True,False,17436,99,294,2,1.97,Menos de 2 anos,Acima de R$ 15.000,28.8,1,0,0,1,Inicial,True,True
474,Fernanda Sobrenome,2,Agencia 2,Toledo,2018-08-13,True,28039.0,True,False,True,False,True,True,True,206829,19,11286,4,8.05,Mais de 5 anos,Acima de R$ 15.000,60.6,2,3,2,7,Engajado,False,False
475,Joao Sobrenome,3,Agencia 3,Chapeco,2022-09-28,True,21582.0,True,True,False,True,True,True,False,172275,30,16901,4,3.92,3 a 5 anos,Acima de R$ 15.000,63.2,2,2,3,7,Engajado,False,False
476,Carlos Sobrenome,2,Agencia 2,Chapeco,2021-07-14,True,18487.0,True,True,False,True,True,True,True,32890,39,19334,5,5.13,Mais de 5 anos,Acima de R$ 15.000,41.3,2,3,1,6,Maduro,False,False
477,Bruno Sobrenome,3,Agencia 3,Toledo,2020-09-22,True,26358.0,True,False,False,True,False,False,False,244552,2,5432,1,5.94,Mais de 5 anos,Acima de R$ 15.000,56.1,0,3,2,5,Maduro,True,False
478,Juliana Sobrenome,2,Agencia 2,Pato Branco,2022-10-12,True,29215.0,True,False,False,True,True,False,True,168065,48,11870,3,3.88,3 a 5 anos,Acima de R$ 15.000,60.9,1,2,2,5,Maduro,False,False
479,Joao Sobrenome,1,Agencia 1,Maringa,2021-03-12,True,7581.0,True,False,True,False,False,True,False,206423,13,7523,2,5.47,Mais de 5 anos,R$ 3.001 a R$ 8.000,54.3,1,3,2,6,Maduro,False,False
480,Ricardo Sobrenome,3,Agencia 3,Cascavel,2024-07-16,True,14286.0,True,True,True,False,False,False,False,245686,28,5046,2,2.12,2 a 3 anos,R$ 8.001 a R$ 15.000,62.5,1,1,2,4,Em Desenvolvimento,False,False
481,Fernanda Sobrenome,2,Agencia 2,Chapeco,2026-01-28,True,17988.0,True,True,False,False,False,False,False,180928,20,15028,1,0.59,Menos de 2 anos,Acima de R$ 15.000,60.3,0,0,2,2,Inicial,True,False
482,Juliana Sobrenome,5,Agencia 5,Cascavel,2024-03-25,True,11437.0,True,False,True,True,False,False,False,61777,27,10616,2,2.43,2 a 3 anos,R$ 8.001 a R$ 15.000,32.6,1,1,0,2,Inicial,False,True
483,Paula Sobrenome,2,Agencia 2,Pato Branco,2024-06-22,True,3066.0,True,True,True,True,True,True,True,176305,74,4116,6,2.19,2 a 3 anos,R$ 3.001 a R$ 8.000,58.9,3,1,2,6,Maduro,False,False
484,Carlos Sobrenome,1,Agencia 1,Cascavel,2024-09-10,True,26492.0,True,False,True,True,False,True,True,101245,37,5754,4,1.97,Menos de 2 anos,Acima de R$ 15.000,36.6,2,0,0,2,Inicial,False,True
485,Joao Sobrenome,4,Agencia 4,Pato Branco,2025-10-18,True,26187.0,True,False,True,True,True,False,False,243395,23,8596,3,0.87,Menos de 2 anos,Acima de R$ 15.000,64.6,1,0,3,4,Em Desenvolvimento,False,False
